value,athlete_id,athlete_title,athlete_first,athlete_last,athlete_country_id,athlete_gender,athlete_yob,athlete_noc,athlete_country_name,athlete_country_isoa2,result_id,position,total_time,swim_time,t1_time,bike_time,t2_time,run_time,prog_id,event_id,prog_name,prog_date,prog_time,prog_notes,event_title,event_venue,event_country,event_latitude,event_longitude,event_date,event_country_isoa2,event_country_noc,event_region_id,event_country_id,event_region_name,cat_name,wetsuit,temp_water,temp_air
NA,64750,Nicole Van Der Kaay,Nicole,Van Der Kaay,232,female,1996,NZL,New Zealand,NZ,717211,9,01:58:06,00:19:15,00:01:07,01:00:26,00:00:28,00:36:52,321351,118897,Elite Women,2018-06-10,NA,"Technical Delegate: Lorand Kalotai/HUN. Head Referee: Jane Vine/GBR. Competition Jury: Lorand Kalotai/HUN, Ria Damgren Nillson/SWE, Andy Salmon/GBR.
Distances: Swim 1500 m (2 laps) Bike 38.6 km (12.3 km + 7 laps) Run 10 km (4 laps)
Water temperature 18.3ºC, air temperature 17.4º. Wetsuits allowed.",2018 ITU World Triathlon Leeds,Leeds,Great Britain,53.80076,-1.54908,2018-06-10,GB,GBR,10,292,Europe,Standard,NA,NA,NA
NA,17285,Yuko Takahashi,Yuko,Takahashi,192,female,1991,JPN,Japan,JP,717212,10,01:58:20,00:19:06,00:01:15,01:00:25,00:00:29,00:37:08,321351,118897,Elite Women,2018-06-10,NA,"Technical Delegate: Lorand Kalotai/HUN. Head Referee: Jane Vine/GBR. Competition Jury: Lorand Kalotai/HUN, Ria Damgren Nillson/SWE, Andy Salmon/GBR.
Distances: Swim 1500 m (2 laps) Bike 38.6 km (12.3 km + 7 laps) Run 10 km (4 laps)
Water temperature 18.3ºC, air temperature 17.4º. Wetsuits allowed.",2018 ITU World Triathlon Leeds,Leeds,Great Britain,53.80076,-1.54908,2018-06-10,GB,GBR,10,292,Europe,Standard,NA,NA,NA
NA,39683,Alice Betto,Alice,Betto,190,female,1987,ITA,Italy,IT,717213,11,01:58:22,00:19:05,00:01:00,01:00:41,00:00:27,00:37:13,321351,118897,Elite Women,2018-06-10,NA,"Technical Delegate: Lorand Kalotai/HUN. Head Referee: Jane Vine/GBR. Competition Jury: Lorand Kalotai/HUN, Ria Damgren Nillson/SWE, Andy Salmon/GBR.
Distances: Swim 1500 m (2 laps) Bike 38.6 km (12.3 km + 7 laps) Run 10 km (4 laps)
Water temperature 18.3ºC, air temperature 17.4º. Wetsuits allowed.",2018 ITU World Triathlon Leeds,Leeds,Great Britain,53.80076,-1.54908,2018-06-10,GB,GBR,10,292,Europe,Standard,NA,NA,NA
NA,50760,Sophie Coldwell,Sophie,Coldwell,292,female,1995,GBR,Great Britain,GB,717214,12,01:58:28,00:18:57,00:01:09,01:00:35,00:00:23,00:37:25,321351,118897,Elite Women,2018-06-10,NA,"Technical Delegate: Lorand Kalotai/HUN. Head Referee: Jane Vine/GBR. Competition Jury: Lorand Kalotai/HUN, Ria Damgren Nillson/SWE, Andy Salmon/GBR.
Distances: Swim 1500 m (2 laps) Bike 38.6 km (12.3 km + 7 laps) Run 10 km (4 laps)
Water temperature 18.3ºC, air temperature 17.4º. Wetsuits allowed.",2018 ITU World Triathlon Leeds,Leeds,Great Britain,53.80076,-1.54908,2018-06-10,GB,GBR,10,292,Europe,Standard,NA,NA,NA
NA,6783,Andrea Hewitt,Andrea,Hewitt,232,female,1982,NZL,New Zealand,NZ,717215,13,01:59:34,00:19:11,00:01:00,01:00:35,00:00:27,00:38:23,321351,118897,Elite Women,2018-06-10,NA,"Technical Delegate: Lorand Kalotai/HUN. Head Referee: Jane Vine/GBR. Competition Jury: Lorand Kalotai/HUN, Ria Damgren Nillson/SWE, Andy Salmon/GBR.
Distances: Swim 1500 m (2 laps) Bike 38.6 km (12.3 km + 7 laps) Run 10 km (4 laps)
Water temperature 18.3ºC, air temperature 17.4º. Wetsuits allowed.",2018 ITU World Triathlon Leeds,Leeds,Great Britain,53.80076,-1.54908,2018-06-10,GB,GBR,10,292,Europe,Standard,NA,NA,NA
NA,47631,Lotte Miller,Lotte,Miller,236,female,1996,NOR,Norway,NO,717216,14,01:59:39,00:19:11,00:01:00,01:00:33,00:00:29,00:38:28,321351,118897,Elite Women,2018-06-10,NA,"Technical Delegate: Lorand Kalotai/HUN. Head Referee: Jane Vine/GBR. Competition Jury: Lorand Kalotai/HUN, Ria Damgren Nillson/SWE, Andy Salmon/GBR.
Distances: Swim 1500 m (2 laps) Bike 38.6 km (12.3 km + 7 laps) Run 10 km (4 laps)
Water temperature 18.3ºC, air temperature 17.4º. Wetsuits allowed.",2018 ITU World Triathlon Leeds,Leeds,Great Britain,53.80076,-1.54908,2018-06-10,GB,GBR,10,292,Europe,Standard,NA,NA,NA
NA,18592,Yuka Sato,Yuka,Sato,192,female,1992,JPN,Japan,JP,717217,15,01:59:42,00:19:06,00:01:12,01:00:29,00:00:26,00:38:31,321351,118897,Elite Women,2018-06-10,NA,"Technical Delegate: Lorand Kalotai/HUN. Head Referee: Jane Vine/GBR. Competition Jury: Lorand Kalotai/HUN, Ria Damgren Nillson/SWE, Andy Salmon/GBR.
Distances: Swim 1500 m (2 laps) Bike 38.6 km (12.3 km + 7 laps) Run 10 km (4 laps)
Water temperature 18.3ºC, air temperature 17.4º. Wetsuits allowed.",2018 ITU World Triathlon Leeds,Leeds,Great Britain,53.80076,-1.54908,2018-06-10,GB,GBR,10,292,Europe,Standard,NA,NA,NA
NA,81882,Vittoria Lopes,Vittoria,Lopes,127,female,1996,BRA,Brazil,BR,717218,16,01:59:47,00:19:01,00:02:58,00:58:49,00:00:34,00:38:27,321351,118897,Elite Women,2018-06-10,NA,"Technical Delegate: Lorand Kalotai/HUN. Head Referee: Jane Vine/GBR. Competition Jury: Lorand Kalotai/HUN, Ria Damgren Nillson/SWE, Andy Salmon/GBR.
Distances: Swim 1500 m (2 laps) Bike 38.6 km (12.3 km + 7 laps) Run 10 km (4 laps)
Water temperature 18.3ºC, air temperature 17.4º. Wetsuits allowed.",2018 ITU World Triathlon Leeds,Leeds,Great Britain,53.80076,-1.54908,2018-06-10,GB,GBR,10,292,Europe,Standard,NA,NA,NA
NA,29235,Joanna Brown,Joanna,Brown,135,female,1992,CAN,Canada,CA,717219,17,02:00:02,00:19:07,00:01:11,01:02:10,00:00:33,00:37:04,321351,118897,Elite Women,2018-06-10,NA,"Technical Delegate: Lorand Kalotai/HUN. Head Referee: Jane Vine/GBR. Competition Jury: Lorand Kalotai/HUN, Ria Damgren Nillson/SWE, Andy Salmon/GBR.
Distances: Swim 1500 m (2 laps) Bike 38.6 km (12.3 km + 7 laps) Run 10 km (4 laps)
Water temperature 18.3ºC, air temperature 17.4º. Wetsuits allowed.",2018 ITU World Triathlon Leeds,Leeds,Great Britain,53.80076,-1.54908,2018-06-10,GB,GBR,10,292,Europe,Standard,NA,NA,NA
NA,12785,Juri Ide,Juri,Ide,192,female,1983,JPN,Japan,JP,717220,18,02:00:17,00:19:05,00:01:10,01:02:14,00:00:29,00:37:20,321351,118897,Elite Women,2018-06-10,NA,"Technical Delegate: Lorand Kalotai/HUN. Head Referee: Jane Vine/GBR. Competition Jury: Lorand Kalotai/HUN, Ria Damgren Nillson/SWE, Andy Salmon/GBR.
Distances: Swim 1500 m (2 laps) Bike 38.6 km (12.3 km + 7 laps) Run 10 km (4 laps)
Water temperature 18.3ºC, air temperature 17.4º. Wetsuits allowed.",2018 ITU World Triathlon Leeds,Leeds,Great Britain,53.80076,-1.54908,2018-06-10,GB,GBR,10,292,Europe,Standard,NA,NA,NA
NA,71982,Chelsea Burns,Chelsea,Burns,293,female,1990,USA,United States,US,717221,19,02:00:25,00:19:10,00:01:08,01:02:10,00:00:31,00:37:29,321351,118897,Elite Women,2018-06-10,NA,"Technical Delegate: Lorand Kalotai/HUN. Head Referee: Jane Vine/GBR. Competition Jury: Lorand Kalotai/HUN, Ria Damgren Nillson/SWE, Andy Salmon/GBR.
Distances: Swim 1500 m (2 laps) Bike 38.6 km (12.3 km + 7 laps) Run 10 km (4 laps)
Water temperature 18.3ºC, air temperature 17.4º. Wetsuits allowed.",2018 ITU World Triathlon Leeds,Leeds,Great Britain,53.80076,-1.54908,2018-06-10,GB,GBR,10,292,Europe,Standard,NA,NA,NA
NA,94265,Valerie Barthelemy,Valerie,Barthelemy,119,female,1991,BEL,Belgium,BE,717222,20,02:00:42,00:19:07,00:00:52,01:00:47,00:00:30,00:39:29,321351,118897,Elite Women,2018-06-10,NA,"Technical Delegate: Lorand Kalotai/HUN. Head Referee: Jane Vine/GBR. Competition Jury: Lorand Kalotai/HUN, Ria Damgren Nillson/SWE, Andy Salmon/GBR.
Distances: Swim 1500 m (2 laps) Bike 38.6 km (12.3 km + 7 laps) Run 10 km (4 laps)
Water temperature 18.3ºC, air temperature 17.4º. Wetsuits allowed.",2018 ITU World Triathlon Leeds,Leeds,Great Britain,53.80076,-1.54908,2018-06-10,GB,GBR,10,292,Europe,Standard,NA,NA,NA
NA,80643,Taylor Knibb,Taylor,Knibb,293,female,1998,USA,United States,US,717223,21,02:00:52,00:18:58,00:01:23,01:02:09,00:00:35,00:37:49,321351,118897,Elite Women,2018-06-10,NA,"Technical Delegate: Lorand Kalotai/HUN. Head Referee: Jane Vine/GBR. Competition Jury: Lorand Kalotai/HUN, Ria Damgren Nillson/SWE, Andy Salmon/GBR.
Distances: Swim 1500 m (2 laps) Bike 38.6 km (12.3 km + 7 laps) Run 10 km (4 laps)
Water temperature 18.3ºC, air temperature 17.4º. Wetsuits allowed.",2018 ITU World Triathlon Leeds,Leeds,Great Britain,53.80076,-1.54908,2018-06-10,GB,GBR,10,292,Europe,Standard,NA,NA,NA
NA,17670,Sara Vilic,Sara,Vilic,112,female,1992,AUT,Austria,AT,717224,22,02:01:38,00:18:58,00:01:14,01:02:15,00:00:26,00:38:48,321351,118897,Elite Women,2018-06-10,NA,"Technical Delegate: Lorand Kalotai/HUN. Head Referee: Jane Vine/GBR. Competition Jury: Lorand Kalotai/HUN, Ria Damgren Nillson/SWE, Andy Salmon/GBR.
Distances: Swim 1500 m (2 laps) Bike 38.6 km (12.3 km + 7 laps) Run 10 km (4 laps)
Water temperature 18.3ºC, air temperature 17.4º. Wetsuits allowed.",2018 ITU World Triathlon Leeds,Leeds,Great Britain,53.80076,-1.54908,2018-06-10,GB,GBR,10,292,Europe,Standard,NA,NA,NA
NA,80605,Mathilde Gautier,Mathilde,Gautier,166,female,1995,FRA,France,FR,717225,23,02:02:30,00:19:12,00:01:00,01:02:17,00:00:29,00:39:34,321351,118897,Elite Women,2018-06-10,NA,"Technical Delegate: Lorand Kalotai/HUN. Head Referee: Jane Vine/GBR. Competition Jury: Lorand Kalotai/HUN, Ria Damgren Nillson/SWE, Andy Salmon/GBR.
Distances: Swim 1500 m (2 laps) Bike 38.6 km (12.3 km + 7 laps) Run 10 km (4 laps)
Water temperature 18.3ºC, air temperature 17.4º. Wetsuits allowed.",2018 ITU World Triathlon Leeds,Leeds,Great Britain,53.80076,-1.54908,2018-06-10,GB,GBR,10,292,Europe,Standard,NA,NA,NA
NA,89532,Kirsten Kasper,Kirsten,Kasper,293,female,1991,USA,United States,US,717226,24,02:03:31,00:19:01,00:01:10,01:02:17,00:00:29,00:40:37,321351,118897,Elite Women,2018-06-10,NA,"Technical Delegate: Lorand Kalotai/HUN. Head Referee: Jane Vine/GBR. Competition Jury: Lorand Kalotai/HUN, Ria Damgren Nillson/SWE, Andy Salmon/GBR.
Distances: Swim 1500 m (2 laps) Bike 38.6 km (12.3 km + 7 laps) Run 10 km (4 laps)
Water temperature 18.3ºC, air temperature 17.4º. Wetsuits allowed.",2018 ITU World Triathlon Leeds,Leeds,Great Britain,53.80076,-1.54908,2018-06-10,GB,GBR,10,292,Europe,Standard,NA,NA,NA
NA,56527,Sophia Saller,Sophia,Saller,170,female,1994,GER,Germany,DE,717227,25,02:04:13,00:19:23,00:01:00,01:04:31,00:00:26,00:38:55,321351,118897,Elite Women,2018-06-10,NA,"Technical Delegate: Lorand Kalotai/HUN. Head Referee: Jane Vine/GBR. Competition Jury: Lorand Kalotai/HUN, Ria Damgren Nillson/SWE, Andy Salmon/GBR.
Distances: Swim 1500 m (2 laps) Bike 38.6 km (12.3 km + 7 laps) Run 10 km (4 laps)
Water temperature 18.3ºC, air temperature 17.4º. Wetsuits allowed.",2018 ITU World Triathlon Leeds,Leeds,Great Britain,53.80076,-1.54908,2018-06-10,GB,GBR,10,292,Europe,Standard,NA,NA,NA
NA,57913,Romana Gajdošová,Romana,Gajdošová,265,female,1994,SVK,Slovakia,SK,717228,26,02:04:31,00:19:14,00:01:00,01:05:03,00:00:29,00:38:46,321351,118897,Elite Women,2018-06-10,NA,"Technical Delegate: Lorand Kalotai/HUN. Head Referee: Jane Vine/GBR. Competition Jury: Lorand Kalotai/HUN, Ria Damgren Nillson/SWE, Andy Salmon/GBR.
Distances: Swim 1500 m (2 laps) Bike 38.6 km (12.3 km + 7 laps) Run 10 km (4 laps)
Water temperature 18.3ºC, air temperature 17.4º. Wetsuits allowed.",2018 ITU World Triathlon Leeds,Leeds,Great Britain,53.80076,-1.54908,2018-06-10,GB,GBR,10,292,Europe,Standard,NA,NA,NA
NA,15946,Elena Danilova,Elena,Danilova,251,female,1991,RUS,Russia,RU,717229,27,02:04:51,00:19:22,00:01:01,01:05:47,00:00:28,00:38:14,321351,118897,Elite Women,2018-06-10,NA,"Technical Delegate: Lorand Kalotai/HUN. Head Referee: Jane Vine/GBR. Competition Jury: Lorand Kalotai/HUN, Ria Damgren Nillson/SWE, Andy Salmon/GBR.
Distances: Swim 1500 m (2 laps) Bike 38.6 km (12.3 km + 7 laps) Run 10 km (4 laps)
Water temperature 18.3ºC, air temperature 17.4º. Wetsuits allowed.",2018 ITU World Triathlon Leeds,Leeds,Great Britain,53.80076,-1.54908,2018-06-10,GB,GBR,10,292,Europe,Standard,NA,NA,NA
NA,75945,Sara Perez Sala,Sara,Perez Sala,270,female,1988,ESP,Spain,ES,717230,28,02:08:01,00:19:01,00:01:23,01:04:32,00:00:34,00:42:32,321351,118897,Elite Women,2018-06-10,NA,"Technical Delegate: Lorand Kalotai/HUN. Head Referee: Jane Vine/GBR. Competition Jury: Lorand Kalotai/HUN, Ria Damgren Nillson/SWE, Andy Salmon/GBR.
Distances: Swim 1500 m (2 laps) Bike 38.6 km (12.3 km + 7 laps) Run 10 km (4 laps)
Water temperature 18.3ºC, air temperature 17.4º. Wetsuits allowed.",2018 ITU World Triathlon Leeds,Leeds,Great Britain,53.80076,-1.54908,2018-06-10,GB,GBR,10,292,Europe,Standard,NA,NA,NA
NA,83441,Fuka Sega,Fuka,Sega,192,female,1998,JPN,Japan,JP,717231,29,02:12:00,00:19:16,00:01:01,01:05:01,00:00:27,00:46:18,321351,118897,Elite Women,2018-06-10,NA,"Technical Delegate: Lorand Kalotai/HUN. Head Referee: Jane Vine/GBR. Competition Jury: Lorand Kalotai/HUN, Ria Damgren Nillson/SWE, Andy Salmon/GBR.
Distances: Swim 1500 m (2 laps) Bike 38.6 km (12.3 km + 7 laps) Run 10 km (4 laps)
Water temperature 18.3ºC, air temperature 17.4º. Wetsuits allowed.",2018 ITU World Triathlon Leeds,Leeds,Great Britain,53.80076,-1.54908,2018-06-10,GB,GBR,10,292,Europe,Standard,NA,NA,NA
NA,11402,Mario Mola,Mario,Mola,270,male,1990,ESP,Spain,ES,745517,1,01:47:46,00:17:35,00:00:54,00:59:06,00:00:24,00:29:48,321777,121584,Elite Men,2018-08-26,NA,"Technical Delegate: Felix Molina/MEX. Head Referee: Vicki Lundine/CAN. Competition Jury: Felix Molina/MEX, Antonio Fernandez/ESP, Kim Van Bruggen/CAN.
Distances: Swim 1500 m (870 + 630) Bike 40 km (9 laps) Run 10 km (4 laps).
Water temperature 22.2ºC, Air temperature 22.9ºC. Wetsuits not allowed",2018 ITU World Triathlon Montreal,Montreal,Canada,45.50169,-73.56726,2018-08-25,CA,CAN,11,135,Americas,Standard,NA,NA,NA
NA,41322,Kristian Blummenfelt,Kristian,Blummenfelt,236,male,1994,NOR,Norway,NO,745518,2,01:48:02,00:17:30,00:00:55,00:58:09,00:00:26,00:31:05,321777,121584,Elite Men,2018-08-26,NA,"Technical Delegate: Felix Molina/MEX. Head Referee: Vicki Lundine/CAN. Competition Jury: Felix Molina/MEX, Antonio Fernandez/ESP, Kim Van Bruggen/CAN.
Distances: Swim 1500 m (870 + 630) Bike 40 km (9 laps) Run 10 km (4 laps).
Water temperature 22.2ºC, Air temperature 22.9ºC. Wetsuits not allowed",2018 ITU World Triathlon Montreal,Montreal,Canada,45.50169,-73.56726,2018-08-25,CA,CAN,11,135,Americas,Standard,NA,NA,NA
NA,45915,Jacob Birtwhistle,Jacob,Birtwhistle,111,male,1995,AUS,Australia,AU,745519,3,01:48:28,00:17:43,00:00:54,00:58:59,00:00:23,00:30:31,321777,121584,Elite Men,2018-08-26,NA,"Technical Delegate: Felix Molina/MEX. Head Referee: Vicki Lundine/CAN. Competition Jury: Felix Molina/MEX, Antonio Fernandez/ESP, Kim Van Bruggen/CAN.
Distances: Swim 1500 m (870 + 630) Bike 40 km (9 laps) Run 10 km (4 laps).
Water temperature 22.2ºC, Air temperature 22.9ºC. Wetsuits not allowed",2018 ITU World Triathlon Montreal,Montreal,Canada,45.50169,-73.56726,2018-08-25,CA,CAN,11,135,Americas,Standard,NA,NA,NA
NA,16392,Richard Murray,Richard,Murray,269,male,1989,RSA,South Africa,ZA,745520,4,01:48:36,00:17:50,00:00:52,00:58:57,00:00:23,00:30:36,321777,121584,Elite Men,2018-08-26,NA,"Technical Delegate: Felix Molina/MEX. Head Referee: Vicki Lundine/CAN. Competition Jury: Felix Molina/MEX, Antonio Fernandez/ESP, Kim Van Bruggen/CAN.
Distances: Swim 1500 m (870 + 630) Bike 40 km (9 laps) Run 10 km (4 laps).
Water temperature 22.2ºC, Air temperature 22.9ºC. Wetsuits not allowed",2018 ITU World Triathlon Montreal,Montreal,Canada,45.50169,-73.56726,2018-08-25,CA,CAN,11,135,Americas,Standard,NA,NA,NA
NA,30058,Andreas Schilling,Andreas,Schilling,153,male,1991,DEN,Denmark,DK,745521,5,01:48:57,00:17:38,00:00:56,00:58:00,00:00:29,00:31:57,321777,121584,Elite Men,2018-08-26,NA,"Technical Delegate: Felix Molina/MEX. Head Referee: Vicki Lundine/CAN. Competition Jury: Felix Molina/MEX, Antonio Fernandez/ESP, Kim Van Bruggen/CAN.
Distances: Swim 1500 m (870 + 630) Bike 40 km (9 laps) Run 10 km (4 laps).
Water temperature 22.2ºC, Air temperature 22.9ºC. Wetsuits not allowed",2018 ITU World Triathlon Montreal,Montreal,Canada,45.50169,-73.56726,2018-08-25,CA,CAN,11,135,Americas,Standard,NA,NA,NA
NA,30433,Henri Schoeman,Henri,Schoeman,269,male,1991,RSA,South Africa,ZA,745522,6,01:49:10,00:17:08,00:01:01,00:59:33,00:00:27,00:31:03,321777,121584,Elite Men,2018-08-26,NA,"Technical Delegate: Felix Molina/MEX. Head Referee: Vicki Lundine/CAN. Competition Jury: Felix Molina/MEX, Antonio Fernandez/ESP, Kim Van Bruggen/CAN.
Distances: Swim 1500 m (870 + 630) Bike 40 km (9 laps) Run 10 km (4 laps).
Water temperature 22.2ºC, Air temperature 22.9ºC. Wetsuits not allowed",2018 ITU World Triathlon Montreal,Montreal,Canada,45.50169,-73.56726,2018-08-25,CA,CAN,11,135,Americas,Standard,NA,NA,NA
NA,10536,Joao Pereira,Joao,Pereira,247,male,1987,POR,Portugal,PT,745523,7,01:49:25,00:17:45,00:00:58,00:58:58,00:00:29,00:31:18,321777,121584,Elite Men,2018-08-26,NA,"Technical Delegate: Felix Molina/MEX. Head Referee: Vicki Lundine/CAN. Competition Jury: Felix Molina/MEX, Antonio Fernandez/ESP, Kim Van Bruggen/CAN.
Distances: Swim 1500 m (870 + 630) Bike 40 km (9 laps) Run 10 km (4 laps).
Water temperature 22.2ºC, Air temperature 22.9ºC. Wetsuits not allowed",2018 ITU World Triathlon Montreal,Montreal,Canada,45.50169,-73.56726,2018-08-25,CA,CAN,11,135,Americas,Standard,NA,NA,NA
NA,49411,Tyler Mislawchuk,Tyler,Mislawchuk,135,male,1994,CAN,Canada,CA,745524,8,01:49:26,00:17:32,00:00:55,00:59:08,00:00:27,00:31:26,321777,121584,Elite Men,2018-08-26,NA,"Technical Delegate: Felix Molina/MEX. Head Referee: Vicki Lundine/CAN. Competition Jury: Felix Molina/MEX, Antonio Fernandez/ESP, Kim Van Bruggen/CAN.
Distances: Swim 1500 m (870 + 630) Bike 40 km (9 laps) Run 10 km (4 laps).
Water temperature 22.2ºC, Air temperature 22.9ºC. Wetsuits not allowed",2018 ITU World Triathlon Montreal,Montreal,Canada,45.50169,-73.56726,2018-08-25,CA,CAN,11,135,Americas,Standard,NA,NA,NA
NA,50700,Bence Bicsák,Bence,Bicsák,182,male,1995,HUN,Hungary,HU,745525,9,01:49:28,00:17:40,00:01:00,00:59:04,00:00:29,00:31:18,321777,121584,Elite Men,2018-08-26,NA,"Technical Delegate: Felix Molina/MEX. Head Referee: Vicki Lundine/CAN. Competition Jury: Felix Molina/MEX, Antonio Fernandez/ESP, Kim Van Bruggen/CAN.
Distances: Swim 1500 m (870 + 630) Bike 40 km (9 laps) Run 10 km (4 laps).
Water temperature 22.2ºC, Air temperature 22.9ºC. Wetsuits not allowed",2018 ITU World Triathlon Montreal,Montreal,Canada,45.50169,-73.56726,2018-08-25,CA,CAN,11,135,Americas,Standard,NA,NA,NA
NA,63428,Antonio Serrat Seoane,Antonio,Serrat Seoane,270,male,1995,ESP,Spain,ES,745526,10,01:49:31,00:17:31,00:00:59,00:59:13,00:00:30,00:31:20,321777,121584,Elite Men,2018-08-26,NA,"Technical Delegate: Felix Molina/MEX. Head Referee: Vicki Lundine/CAN. Competition Jury: Felix Molina/MEX, Antonio Fernandez/ESP, Kim Van Bruggen/CAN.
Distances: Swim 1500 m (870 + 630) Bike 40 km (9 laps) Run 10 km (4 laps).
Water temperature 22.2ºC, Air temperature 22.9ºC. Wetsuits not allowed",2018 ITU World Triathlon Montreal,Montreal,Canada,45.50169,-73.56726,2018-08-25,CA,CAN,11,135,Americas,Standard,NA,NA,NA
NA,39836,Simon Viain,Simon,Viain,166,male,1993,FRA,France,FR,745527,11,01:49:33,00:17:49,00:00:56,00:58:57,00:00:30,00:31:24,321777,121584,Elite Men,2018-08-26,NA,"Technical Delegate: Felix Molina/MEX. Head Referee: Vicki Lundine/CAN. Competition Jury: Felix Molina/MEX, Antonio Fernandez/ESP, Kim Van Bruggen/CAN.
Distances: Swim 1500 m (870 + 630) Bike 40 km (9 laps) Run 10 km (4 laps).
Water temperature 22.2ºC, Air temperature 22.9ºC. Wetsuits not allowed",2018 ITU World Triathlon Montreal,Montreal,Canada,45.50169,-73.56726,2018-08-25,CA,CAN,11,135,Americas,Standard,NA,NA,NA
NA,70410,Lasse Lührs,Lasse,Lührs,170,male,1996,GER,Germany,DE,745528,12,01:49:35,00:17:42,00:00:57,00:59:00,00:00:25,00:31:32,321777,121584,Elite Men,2018-08-26,NA,"Technical Delegate: Felix Molina/MEX. Head Referee: Vicki Lundine/CAN. Competition Jury: Felix Molina/MEX, Antonio Fernandez/ESP, Kim Van Bruggen/CAN.
Distances: Swim 1500 m (870 + 630) Bike 40 km (9 laps) Run 10 km (4 laps).
Water temperature 22.2ºC, Air temperature 22.9ºC. Wetsuits not allowed",2018 ITU World Triathlon Montreal,Montreal,Canada,45.50169,-73.56726,2018-08-25,CA,CAN,11,135,Americas,Standard,NA,NA,NA
NA,46686,Sam Ward,Sam,Ward,232,male,1994,NZL,New Zealand,NZ,745529,13,01:49:46,00:17:28,00:00:57,00:59:12,00:00:26,00:31:44,321777,121584,Elite Men,2018-08-26,NA,"Technical Delegate: Felix Molina/MEX. Head Referee: Vicki Lundine/CAN. Competition Jury: Felix Molina/MEX, Antonio Fernandez/ESP, Kim Van Bruggen/CAN.
Distances: Swim 1500 m (870 + 630) Bike 40 km (9 laps) Run 10 km (4 laps).
Water temperature 22.2ºC, Air temperature 22.9ºC. Wetsuits not allowed",2018 ITU World Triathlon Montreal,Montreal,Canada,45.50169,-73.56726,2018-08-25,CA,CAN,11,135,Americas,Standard,NA,NA,NA
NA,11060,Alessandro Fabian,Alessandro,Fabian,190,male,1988,ITA,Italy,IT,745530,14,01:49:48,00:17:24,00:01:01,00:59:11,00:00:27,00:31:47,321777,121584,Elite Men,2018-08-26,NA,"Technical Delegate: Felix Molina/MEX. Head Referee: Vicki Lundine/CAN. Competition Jury: Felix Molina/MEX, Antonio Fernandez/ESP, Kim Van Bruggen/CAN.
Distances: Swim 1500 m (870 + 630) Bike 40 km (9 laps) Run 10 km (4 laps).
Water temperature 22.2ºC, Air temperature 22.9ºC. Wetsuits not allowed",2018 ITU World Triathlon Montreal,Montreal,Canada,45.50169,-73.56726,2018-08-25,CA,CAN,11,135,Americas,Standard,NA,NA,NA
NA,11001,Gábor Faldum,Gábor,Faldum,182,male,1988,HUN,Hungary,HU,745531,15,01:49:58,00:17:36,00:00:54,00:59:09,00:00:24,00:31:56,321777,121584,Elite Men,2018-08-26,NA,"Technical Delegate: Felix Molina/MEX. Head Referee: Vicki Lundine/CAN. Competition Jury: Felix Molina/MEX, Antonio Fernandez/ESP, Kim Van Bruggen/CAN.
Distances: Swim 1500 m (870 + 630) Bike 40 km (9 laps) Run 10 km (4 laps).
Water temperature 22.2ºC, Air temperature 22.9ºC. Wetsuits not allowed",2018 ITU World Triathlon Montreal,Montreal,Canada,45.50169,-73.56726,2018-08-25,CA,CAN,11,135,Americas,Standard,NA,NA,NA
NA,10539,Joao Silva,Joao,Silva,247,male,1989,POR,Portugal,PT,745532,16,01:50:05,00:17:47,00:00:54,00:59:02,00:00:37,00:31:47,321777,121584,Elite Men,2018-08-26,NA,"Technical Delegate: Felix Molina/MEX. Head Referee: Vicki Lundine/CAN. Competition Jury: Felix Molina/MEX, Antonio Fernandez/ESP, Kim Van Bruggen/CAN.
Distances: Swim 1500 m (870 + 630) Bike 40 km (9 laps) Run 10 km (4 laps).
Water temperature 22.2ºC, Air temperature 22.9ºC. Wetsuits not allowed",2018 ITU World Triathlon Montreal,Montreal,Canada,45.50169,-73.56726,2018-08-25,CA,CAN,11,135,Americas,Standard,NA,NA,NA
NA,76434,Casper Stornes,Casper,Stornes,236,male,1997,NOR,Norway,NO,745533,17,01:50:10,00:17:38,00:00:58,00:57:58,00:00:27,00:33:11,321777,121584,Elite Men,2018-08-26,NA,"Technical Delegate: Felix Molina/MEX. Head Referee: Vicki Lundine/CAN. Competition Jury: Felix Molina/MEX, Antonio Fernandez/ESP, Kim Van Bruggen/CAN.
Distances: Swim 1500 m (870 + 630) Bike 40 km (9 laps) Run 10 km (4 laps).
Water temperature 22.2ºC, Air temperature 22.9ºC. Wetsuits not allowed",2018 ITU World Triathlon Montreal,Montreal,Canada,45.50169,-73.56726,2018-08-25,CA,CAN,11,135,Americas,Standard,NA,NA,NA
NA,21622,Alois Knabl,Alois,Knabl,112,male,1992,AUT,Austria,AT,745534,18,01:50:15,00:17:27,00:00:58,00:59:16,00:00:34,00:32:02,321777,121584,Elite Men,2018-08-26,NA,"Technical Delegate: Felix Molina/MEX. Head Referee: Vicki Lundine/CAN. Competition Jury: Felix Molina/MEX, Antonio Fernandez/ESP, Kim Van Bruggen/CAN.
Distances: Swim 1500 m (870 + 630) Bike 40 km (9 laps) Run 10 km (4 laps).
Water temperature 22.2ºC, Air temperature 22.9ºC. Wetsuits not allowed",2018 ITU World Triathlon Montreal,Montreal,Canada,45.50169,-73.56726,2018-08-25,CA,CAN,11,135,Americas,Standard,NA,NA,NA
